candidate,case_key,source_run,group_size,group_match,candidate_status,source_text_kind,pass1_blocks_present,pass1_blocks_absent,ghost_answers,ghost_answers_with_value,false_absent
gemma4-31b,36:22565:36-22565-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22565:36-22565-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22565:36-22565-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22577:36-22577-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:22577:36-22577-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:22577:36-22577-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:22577:36-22577-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:22577:36-22577-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:22589:36-22589-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22589:36-22589-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22589:36-22589-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22589:36-22589-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22589:36-22589-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22592:36-22592-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22592:36-22592-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22592:36-22592-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22592:36-22592-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22592:36-22592-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22791:36-22791-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22791:36-22791-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22791:36-22791-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22791:36-22791-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22791:36-22791-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22816:36-22816-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22816:36-22816-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:22816:36-22816-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22816:36-22816-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22816:36-22816-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22823:36-22823-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22823:36-22823-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22823:36-22823-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22823:36-22823-0,36,4,False,complete,abstract,3,1,0,0,2
qwen3.5-397b,36:22823:36-22823-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22887:36-22887-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:22887:36-22887-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:22887:36-22887-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:22887:36-22887-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:22887:36-22887-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:22896:36-22896-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22896:36-22896-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22896:36-22896-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22896:36-22896-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22896:36-22896-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22942:36-22942-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:22942:36-22942-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:22942:36-22942-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:22942:36-22942-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:22942:36-22942-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:22949:36-22949-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:22949:36-22949-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:22949:36-22949-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:22949:36-22949-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:22949:36-22949-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:22962:36-22962-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:22962:36-22962-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:22962:36-22962-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:22962:36-22962-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:22962:36-22962-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:22969:36-22969-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:22969:36-22969-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:22969:36-22969-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:22969:36-22969-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:22969:36-22969-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:23029:36-23029-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:23029:36-23029-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:23029:36-23029-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:23029:36-23029-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:23029:36-23029-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:23082:36-23082-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23082:36-23082-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:23082:36-23082-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23082:36-23082-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23082:36-23082-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23132:36-23132-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:23132:36-23132-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:23132:36-23132-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:23132:36-23132-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:23132:36-23132-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:23289:36-23289-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23289:36-23289-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:23289:36-23289-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23289:36-23289-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23289:36-23289-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23336:36-23336-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23336:36-23336-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:23336:36-23336-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23336:36-23336-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23336:36-23336-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23420:36-23420-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23420:36-23420-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:23420:36-23420-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23420:36-23420-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23420:36-23420-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23535:36-23535-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:23535:36-23535-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:23535:36-23535-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:23535:36-23535-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:23535:36-23535-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:23537:36-23537-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23537:36-23537-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:23537:36-23537-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23537:36-23537-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23537:36-23537-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23559:36-23559-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23559:36-23559-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:23559:36-23559-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23559:36-23559-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23559:36-23559-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23562:36-23562-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23562:36-23562-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:23562:36-23562-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23562:36-23562-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23562:36-23562-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23575:36-23575-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:23575:36-23575-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:23575:36-23575-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:23575:36-23575-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:23575:36-23575-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:23605:36-23605-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23605:36-23605-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:23605:36-23605-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23605:36-23605-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23605:36-23605-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23742:36-23742-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23742:36-23742-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:23742:36-23742-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23742:36-23742-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23742:36-23742-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23760:36-23760-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23760:36-23760-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:23760:36-23760-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23760:36-23760-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23760:36-23760-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23762:36-23762-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:23762:36-23762-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:23762:36-23762-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:23762:36-23762-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:23762:36-23762-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:23971:36-23971-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23971:36-23971-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:23971:36-23971-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23971:36-23971-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23971:36-23971-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:23981:36-23981-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:23981:36-23981-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:23981:36-23981-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:23981:36-23981-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:23981:36-23981-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:24004:36-24004-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:24004:36-24004-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:24004:36-24004-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:24004:36-24004-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:24004:36-24004-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:24022:36-24022-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:24022:36-24022-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:24022:36-24022-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:24022:36-24022-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:24022:36-24022-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:24072:36-24072-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:24072:36-24072-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:24072:36-24072-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:24072:36-24072-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:24072:36-24072-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:24261:36-24261-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:24261:36-24261-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:24261:36-24261-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:24261:36-24261-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:24261:36-24261-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:24431:36-24431-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:24431:36-24431-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:24431:36-24431-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:24431:36-24431-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:24431:36-24431-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:24493:36-24493-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:24493:36-24493-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:24493:36-24493-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:24493:36-24493-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:24493:36-24493-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:24613:36-24613-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:24613:36-24613-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:24613:36-24613-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:24613:36-24613-0,36,4,False,complete,abstract,3,1,0,0,2
qwen3.5-397b,36:24613:36-24613-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:24623:36-24623-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:24623:36-24623-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:24623:36-24623-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:24623:36-24623-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:24623:36-24623-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:24642:36-24642-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:24642:36-24642-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:24642:36-24642-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:24642:36-24642-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:24642:36-24642-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:24692:36-24692-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:24692:36-24692-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:24692:36-24692-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:24692:36-24692-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:24692:36-24692-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:24703:36-24703-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:24703:36-24703-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:24703:36-24703-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:24703:36-24703-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:24703:36-24703-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:24824:36-24824-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:24824:36-24824-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:24824:36-24824-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:24824:36-24824-0,36,4,False,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:24824:36-24824-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:24979:36-24979-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:24979:36-24979-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:24979:36-24979-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:24979:36-24979-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:24979:36-24979-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:25070:36-25070-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25070:36-25070-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:25070:36-25070-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25070:36-25070-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25070:36-25070-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25078:36-25078-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25078:36-25078-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:25078:36-25078-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25078:36-25078-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25078:36-25078-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25137:36-25137-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25137:36-25137-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:25137:36-25137-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25137:36-25137-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25137:36-25137-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25141:36-25141-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:25141:36-25141-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:25141:36-25141-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:25141:36-25141-0,36,4,True,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:25141:36-25141-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:25201:36-25201-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25201:36-25201-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:25201:36-25201-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25201:36-25201-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25201:36-25201-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25286:36-25286-0,36,4,False,complete,abstract,1,3,3,3,0
gpt-5-mini,36:25286:36-25286-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:25286:36-25286-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:25286:36-25286-0,36,4,True,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:25286:36-25286-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:25355:36-25355-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25355:36-25355-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:25355:36-25355-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25355:36-25355-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25355:36-25355-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25422:36-25422-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:25422:36-25422-0,36,4,False,complete,abstract,4,0,0,0,0
gemma4-31b,36:25422:36-25422-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:25422:36-25422-0,36,4,True,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:25422:36-25422-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:25596:36-25596-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-mini,36:25596:36-25596-0,36,4,True,complete,abstract,4,0,0,0,0
gemma4-31b,36:25596:36-25596-0,36,4,True,complete,abstract,4,0,0,0,0
gpt-5-nano,36:25596:36-25596-0,36,4,False,complete,abstract,4,0,0,0,0
qwen3.5-397b,36:25596:36-25596-0,36,4,True,complete,abstract,4,0,0,0,0
deepseek-v4-flash-nothink,36:25598:36-25598-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25598:36-25598-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:25598:36-25598-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25598:36-25598-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25598:36-25598-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25660:36-25660-0,36,4,False,complete,abstract,1,3,3,3,0
gpt-5-mini,36:25660:36-25660-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:25660:36-25660-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:25660:36-25660-0,36,4,False,complete,abstract,1,3,3,3,0
qwen3.5-397b,36:25660:36-25660-0,36,4,True,complete,abstract,1,3,0,0,0
deepseek-v4-flash-nothink,36:25669:36-25669-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:25669:36-25669-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:25669:36-25669-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:25669:36-25669-0,36,4,False,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:25669:36-25669-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:25692:36-25692-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-mini,36:25692:36-25692-0,36,4,True,complete,abstract,2,2,0,0,0
gemma4-31b,36:25692:36-25692-0,36,4,True,complete,abstract,2,2,0,0,0
gpt-5-nano,36:25692:36-25692-0,36,4,False,complete,abstract,2,2,0,0,0
qwen3.5-397b,36:25692:36-25692-0,36,4,True,complete,abstract,2,2,0,0,0
deepseek-v4-flash-nothink,36:25761:36-25761-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25761:36-25761-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:25761:36-25761-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25761:36-25761-0,36,4,True,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25761:36-25761-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25772:36-25772-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25772:36-25772-0,36,4,False,complete,abstract,3,1,0,0,0
gemma4-31b,36:25772:36-25772-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25772:36-25772-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25772:36-25772-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25832:36-25832-0,36,4,False,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25832:36-25832-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:25832:36-25832-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25832:36-25832-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25832:36-25832-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25870:36-25870-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25870:36-25870-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:25870:36-25870-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25870:36-25870-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25870:36-25870-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25901:36-25901-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-mini,36:25901:36-25901-0,36,4,True,complete,abstract,3,1,0,0,0
gemma4-31b,36:25901:36-25901-0,36,4,True,complete,abstract,3,1,0,0,0
gpt-5-nano,36:25901:36-25901-0,36,4,False,complete,abstract,3,1,0,0,0
qwen3.5-397b,36:25901:36-25901-0,36,4,True,complete,abstract,3,1,0,0,0
deepseek-v4-flash-nothink,36:25984:36-25984-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-mini,36:25984:36-25984-0,36,4,True,complete,abstract,1,3,0,0,0
gemma4-31b,36:25984:36-25984-0,36,4,True,complete,abstract,1,3,0,0,0
gpt-5-nano,36:25984:36-25984-0,36,4,False,complete,abstract,1,3,0,0,0
qwen3.5-397b,36:25984:36-25984-0,36,4,True,complete,abstract,1,3,0,0,0
